ActivityType	DateTime	TransDateTime	ServiceOrderID	OrderType	Quantity	OrderStatus	TradeAccount	BuySell	Price	Price2	FillPrice	FilledQuantity	Note	PositionQuantity	OrderActionSource	InternalOrderID	OpenClose	IsAutomated	Symbol	ParentInternalOrderID	FillExecutionServiceID	HighDuringPosition	LowDuringPosition	AccountBalance	ExchangeOrderID	ClientOrderID	TimeInForce	Username
Orders	2025-12-18  13:43:33.948264	2025-12-18  13:43:33.948256		Market	3	Order Sent	V_sim16	Sell					AT_NQ_TM(D-R-2+last50)		Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | SellEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  13:42:00.000 | Last: 25381 | AOE=false | AOU=false	20112298	Open	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  13:43:34.218794	2025-12-18  13:43:34.218790	36835416	Market	3	Pending Open	V_sim16	Sell					AT_NQ_TM(D-R-2+last50)		Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20112298	Open	Y	NQH26					0.00		20112298.64799	Good till Canceled	shimishon
Orders	2025-12-18  13:43:34.218845	2025-12-18  13:43:34.218844	36835416	Market	3	Open	V_sim16	Sell					AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112298	Open	Y	NQH26					0.00	36835416	20112298.64799	Good till Canceled	shimishon
Orders	2025-12-18  13:43:34.218857	2025-12-18  13:43:34.218856	36835416	Market	3	Filled	V_sim16	Sell			25381.00	3	AT_NQ_TM(D-R-2+last50)		Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25381.00 Ask: 25381.50 Last: 25381.00. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112298	Open	Y	NQH26		36835416.1			0.00	36835416	20112298.64799	Good till Canceled	shimishon
Positions	2025-12-18  13:43:34.218867	00:00:00.000000			3	Unspecified	V_sim16							-3	Updated Internal Position Quantity to -3. Previous: 0. Fill of InternalOrderID: 20112298			N	NQH26					0.00				
Fills	2025-12-18  13:43:34.218870	2025-12-18  13:43:35.581000	36835416	Market	3	Filled	V_sim16	Sell			25381.00	3	AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25381.00 Ask: 25381.50 Last: 25381.00. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112298	Open	Y	NQH26		36835416.1			0.00	36835416	20112298.64799	Good till Canceled	shimishon
Positions	2025-12-18  13:43:34.219147	00:00:00.000000				Unspecified	V_sim16							-3	Updated Service Position Quantity to -3			N	NQH26					0.00				
Orders	2025-12-18  13:43:34.327524	2025-12-18  13:43:34.327517		Stop Limit	3	Order Sent	V_sim16	Buy	25400.00	25410.00			AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  13:42:00.000 | Last: 25381 | Scaling out | AOE=false | AOU=false	20112307	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  13:43:34.327864	2025-12-18  13:43:34.327859		Limit	1	Order Sent	V_sim16	Buy	25369.25				AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  13:42:00.000 | Last: 25381 | Scaling out | AOE=false | AOU=false	20112308	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  13:43:34.328013	2025-12-18  13:43:34.328010		Limit	1	Order Sent	V_sim16	Buy	25354.75				AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  13:42:00.000 | Last: 25381 | Scaling out | AOE=false | AOU=false	20112309	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  13:43:34.328139	2025-12-18  13:43:34.328136		Limit	1	Order Sent	V_sim16	Buy	25264.50				AT_NQ_TM(D-R-2+last50)	-3	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  13:42:00.000 | Last: 25381 | Scaling out | AOE=false | AOU=false	20112310	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  13:43:34.486682	2025-12-18  13:43:34.486676	36835425	Stop Limit	3	Pending Open	V_sim16	Buy	25400.00	25410.00			AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20112307	Close	Y	NQH26					0.00		20112307.20620	Good till Canceled	shimishon
Orders	2025-12-18  13:43:34.486711	2025-12-18  13:43:34.486710	36835425	Stop Limit	3	Open	V_sim16	Buy	25400.00	25410.00			AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112307	Close	Y	NQH26					0.00	36835425	20112307.20620	Good till Canceled	shimishon
Orders	2025-12-18  13:43:34.558801	2025-12-18  13:43:34.558796	36835426	Limit	1	Pending Open	V_sim16	Buy	25369.25				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20112308	Close	Y	NQH26					0.00		20112308.70607	Good till Canceled	shimishon
Orders	2025-12-18  13:43:34.558856	2025-12-18  13:43:34.558854	36835426	Limit	1	Open	V_sim16	Buy	25369.25				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112308	Close	Y	NQH26					0.00	36835426	20112308.70607	Good till Canceled	shimishon
Orders	2025-12-18  13:43:34.558881	2025-12-18  13:43:34.558880	36835427	Limit	1	Pending Open	V_sim16	Buy	25354.75				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20112309	Close	Y	NQH26					0.00		20112309.55759	Good till Canceled	shimishon
Orders	2025-12-18  13:43:34.558894	2025-12-18  13:43:34.558892	36835427	Limit	1	Open	V_sim16	Buy	25354.75				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112309	Close	Y	NQH26					0.00	36835427	20112309.55759	Good till Canceled	shimishon
Orders	2025-12-18  13:43:34.558912	2025-12-18  13:43:34.558911	36835428	Limit	1	Pending Open	V_sim16	Buy	25264.50				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20112310	Close	Y	NQH26					0.00		20112310.55255	Good till Canceled	shimishon
Orders	2025-12-18  13:43:34.558924	2025-12-18  13:43:34.558923	36835428	Limit	1	Open	V_sim16	Buy	25264.50				AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112310	Close	Y	NQH26					0.00	36835428	20112310.55255	Good till Canceled	shimishon
Orders	2025-12-18  13:44:59.553044	2025-12-18  13:44:59.553040	36835426	Limit	1	Filled	V_sim16	Buy	25369.25		25369.25	1	AT_NQ_TM(D-R-2+last50)	-3	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25369.00 Ask: 25369.75 Last: 25369.50. Fill based on queue. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112308	Close	Y	NQH26		36835426.1			0.00	36835426	20112308.70607	Good till Canceled	shimishon
Positions	2025-12-18  13:44:59.553080	00:00:00.000000			1	Unspecified	V_sim16							-2	Updated Internal Position Quantity to -2. Previous: -3. Fill of InternalOrderID: 20112308			N	NQH26					0.00				
Fills	2025-12-18  13:44:59.553085	2025-12-18  13:45:00.956000	36835426	Limit	1	Filled	V_sim16	Buy	25369.25		25369.25	1	AT_NQ_TM(D-R-2+last50)	-2	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25369.00 Ask: 25369.75 Last: 25369.50. Fill based on queue. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112308	Close	Y	NQH26		36835426.1	25386.50	25369.25	0.00	36835426	20112308.70607	Good till Canceled	shimishon
Positions	2025-12-18  13:44:59.553254	00:00:00.000000				Unspecified	V_sim16							-2	Updated Service Position Quantity to -2			N	NQH26					0.00				
Orders	2025-12-18  13:44:59.608205	2025-12-18  13:44:59.608202	36835425	Stop Limit	3	Pending Modify	V_sim16	Buy	25400.00	25410.00			AT_NQ_TM(D-R-2+last50)	-2	Auto-trade order modification: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3. Requested Price: 25380.75. Requested Quantity: 2	20112307	Close	Y	NQH26					0.00	36835425	20112307.20620	Good till Canceled	shimishon
Orders	2025-12-18  13:44:59.907502	2025-12-18  13:44:59.907496	36835425	Stop Limit	2	Open	V_sim16	Buy	25380.75	25390.75			AT_NQ_TM(D-R-2+last50)	-2	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112307	Close	Y	NQH26					0.00	36835425	20112307.20620	Good till Canceled	shimishon
Orders	2025-12-18  13:46:49.187112	2025-12-18  13:46:49.187097	36835427	Limit	1	Filled	V_sim16	Buy	25354.75		25354.75	1	AT_NQ_TM(D-R-2+last50)	-2	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25354.75 Ask: 25355.25 Last: 25354.75. Fill based on queue. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112309	Close	Y	NQH26		36835427.1			0.00	36835427	20112309.55759	Good till Canceled	shimishon
Positions	2025-12-18  13:46:49.187144	00:00:00.000000			1	Unspecified	V_sim16							-1	Updated Internal Position Quantity to -1. Previous: -2. Fill of InternalOrderID: 20112309			N	NQH26					0.00				
Fills	2025-12-18  13:46:49.187150	2025-12-18  13:46:50.839000	36835427	Limit	1	Filled	V_sim16	Buy	25354.75		25354.75	1	AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Filled). Info: Trade simulation fill. Bid: 25354.75 Ask: 25355.25 Last: 25354.75. Fill based on queue. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112309	Close	Y	NQH26		36835427.1	25375.75	25354.75	0.00	36835427	20112309.55759	Good till Canceled	shimishon
Positions	2025-12-18  13:46:49.187404	00:00:00.000000				Unspecified	V_sim16							-1	Updated Service Position Quantity to -1			N	NQH26					0.00				
Orders	2025-12-18  13:46:49.298436	2025-12-18  13:46:49.298431	36835425	Stop Limit	2	Pending Cancel	V_sim16	Buy	25380.75	25390.75			AT_NQ_TM(D-R-2+last50)	-1	Auto-trade canceled order: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3	20112307	Close	Y	NQH26					0.00	36835425	20112307.20620	Good till Canceled	shimishon
Orders	2025-12-18  13:46:49.298656	2025-12-18  13:46:49.298647		Trailing Stop	1	Order Sent	V_sim16	Buy	25364.75				AT_NQ_TM(D-R-2+last50)	-1	Auto-trade: NQH26 [CBV][M]  3 Min  #6 | Autotrader V1.3 | BuyEntry | AT_NQ_TM(D-R-2+last50) | Bar start date-time: 2025-12-18  13:45:00.000 | Last: 25355.5 | Scaling out | AOE=false | AOU=false	20112363	Close	Y	NQH26					0.00			Good till Canceled	
Orders	2025-12-18  13:46:49.540074	2025-12-18  13:46:49.540069	36835425	Stop Limit	2	Canceled	V_sim16	Buy	25380.75	25390.75			AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Canceled). Info: Simulated order canceled. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112307	Close	Y	NQH26					0.00	36835425	20112307.20620	Good till Canceled	shimishon
Orders	2025-12-18  13:46:49.540170	2025-12-18  13:46:49.540169	36835644	Trailing Stop	1	Pending Open	V_sim16	Buy	25364.75				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (New). Info: Order from DTC client #32630. Sierra Chart. 109.186.11.119 | Client text: Tag: AT_NQ_TM(D-R-2+last50). Text: Tag: AT_NQ_TM(D-R-2+last50)	20112363	Close	Y	NQH26					0.00		20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:49.540317	2025-12-18  13:46:49.540309	36835644	Trailing Stop	1	Open	V_sim16	Buy	25364.75				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Order update). Info: Simulated order accepted. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:49.888597	2025-12-18  13:46:49.888594	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25364.75				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25355.25. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25364.50. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:50.046093	2025-12-18  13:46:50.046087	36835644	Trailing Stop	1	Open	V_sim16	Buy	25364.50				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:50.392284	2025-12-18  13:46:50.392281	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25364.50				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25355.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25364.25. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:50.611996	2025-12-18  13:46:50.611994	36835644	Trailing Stop	1	Open	V_sim16	Buy	25364.25				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:50.726095	2025-12-18  13:46:50.726093	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25364.25				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25354.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25363.25. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:50.890297	2025-12-18  13:46:50.890289	36835644	Trailing Stop	1	Open	V_sim16	Buy	25364.25				AT_NQ_TM(D-R-2+last50)	-1	Order modification failed | Trading Evaluator (Order cancel/replace reject). Info: Message rate limit reached	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:50.988830	2025-12-18  13:46:50.988828	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25364.25				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25354.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25363.25. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:51.168166	2025-12-18  13:46:51.168158	36835644	Trailing Stop	1	Open	V_sim16	Buy	25364.25				AT_NQ_TM(D-R-2+last50)	-1	Order modification failed | Trading Evaluator (Order cancel/replace reject). Info: Message rate limit reached	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:51.286367	2025-12-18  13:46:51.286364	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25364.25				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25353.50. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25362.75. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:51.514053	2025-12-18  13:46:51.514048	36835644	Trailing Stop	1	Open	V_sim16	Buy	25364.25				AT_NQ_TM(D-R-2+last50)	-1	Order modification failed | Trading Evaluator (Order cancel/replace reject). Info: Message rate limit reached	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:51.514467	2025-12-18  13:46:51.514465	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25364.25				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25354.50. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25363.75. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:51.792965	2025-12-18  13:46:51.792957	36835644	Trailing Stop	1	Open	V_sim16	Buy	25364.25				AT_NQ_TM(D-R-2+last50)	-1	Order modification failed | Trading Evaluator (Order cancel/replace reject). Info: Message rate limit reached	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:53.444877	2025-12-18  13:46:53.444873	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25364.25				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25354.75. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25364.00. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:53.677781	2025-12-18  13:46:53.677776	36835644	Trailing Stop	1	Open	V_sim16	Buy	25364.00				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:55.843344	2025-12-18  13:46:55.843342	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25364.00				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25354.25. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25363.50. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:46:56.000003	2025-12-18  13:46:55.999996	36835644	Trailing Stop	1	Open	V_sim16	Buy	25363.50				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:47:17.402712	2025-12-18  13:47:17.402709	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25363.50				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25354.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25363.25. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:47:17.595041	2025-12-18  13:47:17.595034	36835644	Trailing Stop	1	Open	V_sim16	Buy	25363.25				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:47:27.396079	2025-12-18  13:47:27.396075	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25363.25				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25353.75. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25363.00. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:47:27.572866	2025-12-18  13:47:27.572858	36835644	Trailing Stop	1	Open	V_sim16	Buy	25363.00				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:47:29.392998	2025-12-18  13:47:29.392994	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25363.00				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25353.25. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25362.50. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:47:29.653292	2025-12-18  13:47:29.653281	36835644	Trailing Stop	1	Open	V_sim16	Buy	25362.50				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:47:33.904395	2025-12-18  13:47:33.904392	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25362.50				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25353.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25362.25. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:47:34.394513	2025-12-18  13:47:34.394504	36835644	Trailing Stop	1	Open	V_sim16	Buy	25362.25				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:47:34.516969	2025-12-18  13:47:34.516966	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25362.25				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25351.00. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25360.25. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:47:34.786247	2025-12-18  13:47:34.786241	36835644	Trailing Stop	1	Open	V_sim16	Buy	25360.25				AT_NQ_TM(D-R-2+last50)	-1	Trading Evaluator (Cancel/Replace complete). Info: Simulated order modify complete. Text: Tag: AT_NQ_TM(D-R-2+last50)	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
Orders	2025-12-18  13:47:35.447754	2025-12-18  13:47:35.447751	36835644	Trailing Stop	1	Pending Modify	V_sim16	Buy	25360.25				AT_NQ_TM(D-R-2+last50)	-1	Auto trail order modification. Trigger price: 25350.75. Using LastModifyQuantity of 1. Using new provided price. Requested Price: 25360.00. Requested Quantity: 1	20112363	Close	Y	NQH26					0.00	36835644	20112363.16636	Good till Canceled	shimishon
