Database_Source,Account_Name,Symbol,Trade_ID,Entry_Time_NY,Exit_Time_NY,Side,Entry_Price,Exit_Price,Quantity,Profit_Loss_USD,Duration_Minutes,Hour_of_Day_NY,Day_of_Week
Clean_DB (processed_trades),TM_10,NQM24,Tccc9203e6585,2024-04-19T17:37:40.930614,2024-04-19T17:37:41.381250,SHORT,17278.5,17278.75,6,-30.0,0,13,4
Clean_DB (processed_trades),TM_10,NQM24,T31934f91f5bc,2024-04-19T17:54:22.905434,2024-04-19T17:54:23.330188,SHORT,17334.25,17335.0,6,-90.0,0,13,4
Clean_DB (processed_trades),TM_10,NQM24,Tb85c7763a46e,2024-04-19T17:54:24.864424,2024-04-19T17:55:09.383643,LONG,17335.0,17339.5,6,540.0,0,13,4
Clean_DB (processed_trades),TM_10,NQM24,T8b96622e0b4b,2024-04-19T17:55:07.851597,2024-04-19T17:55:08.349061,SHORT,17339.5,17338.25,6,150.0,0,13,4
Clean_DB (processed_trades),TM_10,NQM24,Ta5f38c980ce0,2024-04-19T17:55:09.888017,2024-04-19T18:01:17.575888,LONG,17338.25,17261.25,6,-9240.0,6,13,4
Clean_DB (processed_trades),TM_10,NQM24,Te09c059f0efa,2024-04-19T18:01:15.578222,2024-04-19T18:01:16.087463,LONG,17260.75,17261.25,6,60.0,0,14,4
Clean_DB (processed_trades),TM_10,NQM24,T72845b053ab5,2024-04-19T18:01:17.084679,2024-04-19T18:25:52.522148,LONG,17260.75,17245.0,6,-1890.0,24,14,4
Clean_DB (processed_trades),TM_10,NQM24,Td3d00b31f5c6,2024-04-19T18:25:50.378489,2024-04-19T18:25:50.878045,LONG,17246.75,17245.0,6,-210.0,0,14,4
Clean_DB (processed_trades),TM_10,NQM24,Ta01d20ae8b73,2024-04-19T18:28:33.463758,2024-04-19T18:28:33.959205,SHORT,17238.5,17239.25,6,-90.0,0,14,4
Clean_DB (processed_trades),TM_10,NQM24,T431920679abe,2024-04-19T18:28:35.587500,2024-04-19T18:33:33.751236,LONG,17239.25,17213.75,6,-3060.0,4,14,4
Clean_DB (processed_trades),TM_10,NQM24,Tee46f7f960de,2024-04-19T18:33:31.677449,2024-04-19T18:33:32.140297,LONG,17213.5,17213.75,6,30.0,0,14,4
Clean_DB (processed_trades),TM_10,NQM24,Ta63450ce471a,2024-04-19T18:37:56.486414,2024-04-19T18:37:56.941380,LONG,17193.25,17193.0,6,-30.0,0,14,4
Clean_DB (processed_trades),TM_10,NQM24,T70e59e6bf97a,2024-04-19T18:39:42.995978,2024-04-19T18:39:43.493981,SHORT,17179.5,17180.5,6,-120.0,0,14,4
Clean_DB (processed_trades),TM_10,NQM24,T009457c6f854,2024-04-19T18:42:09.003015,2024-04-19T18:42:09.537730,LONG,17170.0,17169.25,6,-90.0,0,14,4
Clean_DB (processed_trades),TM_10,NQM24,Tbdf925f7d50c,2024-04-19T18:42:10.631347,2024-04-19T18:42:11.160451,LONG,17170.0,17169.25,6,-90.0,0,14,4
Clean_DB (processed_trades),TM_10,NQM24,T652644dadfeb,2024-04-19T18:43:59.025726,2024-04-19T18:43:59.547059,SHORT,17160.5,17160.0,6,60.0,0,14,4
Clean_DB (processed_trades),TM_10,NQM24,Td068e74a4e07,2024-04-19T18:46:11.575584,2024-04-19T18:46:12.147238,LONG,17157.25,17159.0,6,210.0,0,14,4
Clean_DB (processed_trades),TM_10,NQM24,T67577ddf4edf,2024-04-19T18:46:13.216361,2024-04-19T18:46:13.711359,LONG,17157.25,17159.0,6,210.0,0,14,4
Clean_DB (processed_trades),TM_10,NQM24,T8109f35f414c,2024-04-19T18:55:14.315282,2024-04-19T18:55:14.807613,SHORT,17167.25,17168.0,6,-90.0,0,14,4
Clean_DB (processed_trades),TM_10,NQM24,T7976958c23d4,2024-04-19T18:56:29.953888,2024-04-19T18:56:30.363047,SHORT,17164.5,17164.0,6,60.0,0,14,4
Clean_DB (processed_trades),TM_10,NQM24,T3b1ca8870694,2024-04-19T19:04:41.624973,2024-04-19T19:04:42.131695,LONG,17156.25,17155.75,6,-60.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,T848a053d69dd,2024-04-19T19:04:43.365168,2024-04-19T19:04:43.872668,LONG,17156.25,17155.75,6,-60.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,T59c3496adfaf,2024-04-19T19:06:32.758244,2024-04-19T19:06:33.178765,LONG,17132.75,17130.25,6,-300.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,T0d6a6842213b,2024-04-19T19:13:12.413203,2024-04-19T19:13:12.907740,SHORT,17190.5,17189.0,6,180.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,Tecb753f3c27b,2024-04-19T19:16:13.028193,2024-04-19T19:16:13.480250,LONG,17180.75,17178.75,6,-240.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,T6a3af336c6ef,2024-04-19T19:24:58.132302,2024-04-19T19:24:58.631619,LONG,17176.0,17177.25,6,150.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,T4f5e6afe229b,2024-04-19T19:28:13.228136,2024-04-19T19:28:13.726549,SHORT,17181.5,17182.75,6,-150.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,T9d394b1cecc7,2024-04-19T19:28:15.038497,2024-04-19T19:28:15.543898,SHORT,17181.5,17182.75,6,-150.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,T299fd5a12340,2024-04-19T19:41:05.696069,2024-04-19T19:41:06.194341,LONG,17133.0,17130.75,6,-270.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,T0b026386547f,2024-04-19T19:41:07.914055,2024-04-19T19:44:41.112060,SHORT,17130.75,17129.0,6,210.0,3,15,4
Clean_DB (processed_trades),TM_10,NQM24,Te5373a9bb78a,2024-04-19T19:44:39.307663,2024-04-19T19:44:39.805815,LONG,17129.0,17129.0,6,0.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,Tcf8fb853991c,2024-04-19T19:56:03.632475,2024-04-19T19:56:04.122261,LONG,17185.0,17184.0,6,-120.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,Tba1b0e9e44c9,2024-04-19T19:59:24.707354,2024-04-19T19:59:25.220336,SHORT,17185.5,17186.0,6,-60.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,T5d160f8f2bb5,2024-04-19T19:59:26.544218,2024-04-19T19:59:27.050367,SHORT,17185.5,17186.0,6,-60.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,T821dd6254c6c,2024-04-26T19:46:01.802049,2024-04-26T19:46:02.307426,LONG,17865.75,17865.5,6,-30.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM24,T07ff3a692019,2024-05-07T18:51:18.636345,2024-05-07T19:19:40.825506,SHORT,18194.0,18194.75,6,-90.0,28,14,1
Clean_DB (processed_trades),TM_10,NQM24,T5314287017fd,2024-05-19T22:03:49.736585,2024-05-20T06:24:01.957376,LONG,18648.5,18662.75,6,1710.0,500,18,6
Clean_DB (processed_trades),TM_10,NQM24,T894cc23e47a2,2024-05-22T20:14:09.094720,2024-05-22T20:14:09.574895,LONG,18784.25,18784.5,6,30.0,0,16,2
Clean_DB (processed_trades),TM_10,NQM24,T94e91263fd98,2024-05-23T13:32:31.734208,2024-05-23T13:32:32.307905,LONG,18946.25,18945.75,6,-60.0,0,9,3
Clean_DB (processed_trades),TM_10,NQM24,Tb9d278eb5442,2024-06-05T14:10:56.865410,2024-06-05T14:10:57.366223,SHORT,18831.25,18832.75,6,-180.0,0,10,2
Clean_DB (processed_trades),TM_10,NQM24,T87963797a814,2024-06-07T19:50:23.939997,2024-06-07T19:50:24.552460,LONG,19037.0,19036.75,6,-30.0,0,15,4
Clean_DB (processed_trades),TM_9,NQM24,T67f907883f31,2024-03-20T18:14:29.467796,2024-03-21T16:27:24.043009,SHORT,18347.0,18703.25,6,-42750.0,1332,14,2
Clean_DB (processed_trades),TM_9,NQM24,T09d5e5d038ca,2024-03-26T17:55:11.586805,2024-03-27T14:13:23.477682,LONG,18545.0,18403.5,6,-16980.0,1218,13,1
Clean_DB (processed_trades),TM_9,NQM24,Td5857593de9a,2024-03-26T18:56:33.453683,2024-03-27T15:29:28.457727,SHORT,18555.5,18407.0,6,17820.0,1232,14,1
Clean_DB (processed_trades),TM_9,NQM24,Tab8e3cec1384,2024-04-04T17:02:23.755266,2024-04-05T13:11:14.786989,LONG,18546.75,18128.5,6,-50190.0,1208,13,3
Clean_DB (processed_trades),TM_9,NQM24,T5ab80bc6b24c,2024-04-04T19:05:15.410138,2024-04-04T19:14:33.982950,SHORT,18194.25,18190.0,6,510.0,9,15,3
Clean_DB (processed_trades),TM_9,NQM24,T468de6c8cd51,2024-04-04T19:14:34.478758,2024-04-04T19:23:00.005715,SHORT,18189.25,18157.0,6,3870.0,8,15,3
Clean_DB (processed_trades),TM_9,NQM24,Tcd76046bfde2,2024-04-14T22:00:02.506136,2024-04-15T05:02:32.238891,SHORT,18168.5,18260.5,6,-11040.0,422,18,6
Clean_DB (processed_trades),TM_9,NQM24,T6125ccb5872a,2024-04-15T14:51:57.371919,2024-04-15T14:51:57.866415,SHORT,18197.75,18198.25,6,-60.0,0,10,0
Clean_DB (processed_trades),TM_9,NQM24,Tf56fb997a1e0,2024-04-18T17:10:54.827407,2024-04-19T06:57:53.042848,SHORT,17596.5,17427.5,6,20280.0,826,13,3
Clean_DB (processed_trades),TM_9,NQM24,Tc1bfa4db59d2,2024-04-18T17:28:27.905754,2024-04-19T08:07:24.568059,SHORT,17563.5,17417.25,6,17550.0,878,13,3
Clean_DB (processed_trades),TM_9,NQM24,Tb48ce1fb3832,2024-04-18T19:26:17.233002,2024-04-19T13:05:21.827225,LONG,17555.75,17506.0,6,-5970.0,1059,15,3
Clean_DB (processed_trades),TM_9,NQM24,Ta5a647429926,2024-04-19T14:31:30.772245,2024-04-19T15:37:48.805138,SHORT,17403.5,17335.75,6,8130.0,66,10,4
Clean_DB (processed_trades),TM_9,NQM24,Te44440987b7c,2024-04-19T18:00:23.564344,2024-04-19T18:45:23.245278,SHORT,17276.25,17150.25,6,15120.0,44,14,4
Clean_DB (processed_trades),TM_9,NQM24,Ta4b612374170,2024-04-19T18:45:21.669985,2024-04-19T18:45:22.263427,LONG,17150.25,17150.0,6,-30.0,0,14,4
Clean_DB (processed_trades),TM_9,NQM24,T72c5b07922b2,2024-04-19T19:06:59.180462,2024-04-19T19:06:59.691063,LONG,17143.75,17142.5,6,-150.0,0,15,4
Clean_DB (processed_trades),TM_9,NQM24,Ta1792e9de16a,2024-04-19T19:22:53.080995,2024-04-19T19:23:06.068703,SHORT,17179.25,17182.5,6,-390.0,0,15,4
Clean_DB (processed_trades),TM_9,NQM24,T5ed0a0d9c742,2024-04-19T19:22:54.901339,2024-04-19T19:53:31.412950,SHORT,17179.25,17166.5,6,1530.0,30,15,4
Clean_DB (processed_trades),TM_9,NQM24,T8ac712f6d6f2,2024-04-19T19:46:22.348724,2024-04-19T19:47:04.329563,SHORT,17124.5,17124.25,4,20.0,0,15,4
Clean_DB (processed_trades),TM_9,NQM24,Tf06560bfa570,2024-04-19T19:53:29.082316,2024-04-19T19:53:29.626975,SHORT,17165.0,17166.5,6,-180.0,0,15,4
Clean_DB (processed_trades),TM_9,NQM24,Tcf149fee3c11,2024-04-19T20:07:25.407771,2024-04-19T20:07:25.939855,LONG,17163.0,17163.5,6,60.0,0,16,4
Clean_DB (processed_trades),TM_9,NQM24,T65cbcd65a2ab,2024-04-23T20:03:08.436336,2024-04-24T06:20:20.498665,LONG,17649.5,17743.0,6,11220.0,617,16,1
Clean_DB (processed_trades),TM_9,NQM24,Tf8f8800ea4e8,2024-04-23T20:03:15.747544,2024-04-24T08:54:09.849870,LONG,17624.75,17693.75,6,8280.0,770,16,1
Clean_DB (processed_trades),TM_9,NQM24,T167d81f280d0,2024-04-24T20:00:00.623038,2024-04-24T20:00:01.114464,SHORT,17661.25,17658.75,6,300.0,0,16,2
Clean_DB (processed_trades),TM_9,NQM24,T9fc6299347dd,2024-04-24T20:27:33.778915,2024-04-25T16:25:50.891427,SHORT,17505.75,17462.5,6,5190.0,1198,16,2
Clean_DB (processed_trades),TM_9,NQM24,T3ac10c1d8220,2024-04-24T20:27:35.474022,2024-04-24T20:47:16.226936,SHORT,17505.75,17508.0,6,-270.0,19,16,2
Clean_DB (processed_trades),TM_9,NQM24,Taf76c36662a9,2024-04-24T20:47:14.871221,2024-04-25T16:50:42.722720,SHORT,17506.25,17476.25,6,3600.0,1203,16,2
Clean_DB (processed_trades),TM_9,NQM24,Tad23e06a9533,2024-04-28T22:03:55.971695,2024-04-29T01:48:37.456726,SHORT,17854.75,17897.75,6,-5160.0,224,18,6
Clean_DB (processed_trades),TM_9,NQM24,Td4619c5717f9,2024-04-29T18:23:07.934689,2024-04-30T14:05:28.496826,SHORT,17890.5,17870.25,4,1620.0,1182,14,0
Clean_DB (processed_trades),TM_9,NQM24,Te767a27d7bad,2024-05-01T18:00:22.981206,2024-05-02T14:39:08.279766,LONG,17473.5,17492.5,6,2280.0,1238,14,2
Clean_DB (processed_trades),TM_9,NQM24,Teb7b174c7213,2024-05-23T13:36:08.667138,2024-05-23T13:36:09.151110,LONG,18954.25,18953.75,6,-60.0,0,9,3
Clean_DB (processed_trades),TM_9,NQM24,Ta6f8e138c4a8,2024-05-30T16:04:21.732706,2024-05-30T16:04:22.202965,LONG,18692.5,18692.75,6,30.0,0,12,3
Clean_DB (processed_trades),TM_9,NQM24,T89dccf46ee44,2024-06-05T14:21:17.947726,2024-06-05T14:21:18.448918,SHORT,18845.25,18845.25,6,0.0,0,10,2
Clean_DB (processed_trades),TM_9,NQM24,Ta03be57514ce,2024-06-05T15:04:15.444849,2024-06-05T15:04:16.061371,SHORT,18940.0,18941.0,6,-120.0,0,11,2
Clean_DB (processed_trades),TM_9,NQM24,T188b52d6aa72,2024-06-06T18:50:34.660661,2024-06-07T13:38:06.205891,LONG,19068.25,19008.5,6,-7170.0,1127,14,3
Clean_DB (processed_trades),TM_9,NQM24,T899c20320881,2024-06-07T19:50:01.175953,2024-06-07T19:50:01.645754,SHORT,19026.75,19028.25,6,-180.0,0,15,4
Clean_DB (processed_trades),TM_10,NQM25,T3bc00013df3d,2025-06-13T17:21:03.535336,2025-06-13T17:21:30.329516,SHORT,21809.5,21802.75,6,810.0,0,13,4
Clean_DB (processed_trades),TM_10,NQM25,Tcc6dcbf640e5,2025-06-13T19:50:01.745189,2025-06-13T19:50:03.606856,SHORT,21644.5,21645.0,6,-60.0,0,15,4
Clean_DB (processed_trades),ES-TM_9,NQU24,T33cd9dd79535,2024-06-27T14:54:31.964130,2024-06-27T14:57:14.356016,LONG,20018.75,20019.5,4,60.0,2,10,3
Clean_DB (processed_trades),ES-TM_9,NQU24,Teb9748cb9bc9,2024-06-27T15:05:41.119836,2024-06-27T15:06:07.597914,SHORT,20026.5,20026.25,4,20.0,0,11,3
Clean_DB (processed_trades),ES-TM_9,NQU24,T6b95147e66c8,2024-06-27T15:18:50.798120,2024-06-27T15:20:04.176564,LONG,20029.75,20021.5,6,-990.0,1,11,3
Clean_DB (processed_trades),TM_10,NQU24,Tdcb931af03f1,2024-07-10T15:01:13.186178,2024-07-10T15:01:21.267955,LONG,20717.0,20714.75,6,-270.0,0,11,2
Clean_DB (processed_trades),TM_9,NQU24,Tcc37edfcdff7,2024-08-04T22:51:19.348361,2024-08-04T22:51:19.721206,SHORT,18367.75,18369.75,6,-240.0,0,18,6
Clean_DB (processed_trades),TM_9,NQU24,T18be2c316ee8,2024-08-04T23:03:53.263808,2024-08-04T23:03:53.670554,LONG,18319.0,18315.0,6,-480.0,0,19,6
Clean_DB (processed_trades),TM_9,NQU24,T4c1a9428f798,2024-08-04T23:24:12.859874,2024-08-04T23:24:15.302855,LONG,18276.75,18273.0,6,-450.0,0,19,6
Clean_DB (processed_trades),TM_9,NQU24,Td154ace71176,2024-08-04T23:45:01.061171,2024-08-04T23:45:13.048059,LONG,18265.0,18262.0,6,-360.0,0,19,6
Clean_DB (processed_trades),TM_U-D-1_1,NQU24,T039aa7f32496,2024-08-02T15:52:02.059681,2024-08-02T15:52:05.651370,LONG,18569.75,18562.75,6,-840.0,0,11,4
Clean_DB (processed_trades),TM_U-D-1_1,NQU24,Tb24c96f028a7,2024-08-02T17:31:04.822726,2024-08-02T17:34:49.615768,LONG,18495.75,18486.5,4,-740.0,3,13,4
Clean_DB (processed_trades),TM_U-D-1_1,NQU24,Tc505303fb900,2024-08-02T19:00:07.823388,2024-08-02T19:00:13.601203,LONG,18520.5,18510.25,6,-1230.0,0,15,4
Clean_DB (processed_trades),V500_SIM10,NQZ24,T541cadfaf4a2,2024-10-22T16:25:39.094527,2024-10-22T16:25:40.349549,LONG,20443.5,20442.5,5,-100.0,0,12,1
Clean_DB (processed_trades),V500_SIM10,NQZ24,Tdfaa9c362478,2024-10-22T16:29:03.305618,2024-10-22T16:29:03.724428,LONG,20433.25,20433.25,4,0.0,0,12,1
Clean_DB (processed_trades),V500_SIM10,NQZ24,T5c9f804f9b8c,2024-10-22T16:31:50.585975,2024-10-22T16:31:51.189385,SHORT,20445.75,20446.25,5,-50.0,0,12,1
Clean_DB (processed_trades),TM_9,ZBM24,Td12e236db1ba,2024-05-27T07:23:09.653217,2024-05-27T10:40:15.665884,SHORT,116.8125,116.96875,6,-0.94,197,3,0
Clean_DB (processed_trades),TM_9,ZBM24,T6fb2d7dc0b3f,2024-05-28T17:01:57.108179,2024-05-28T17:44:00.297949,LONG,116.09375,115.78125,4,-1.25,42,13,1
Clean_DB (processed_trades),TM_9,ZBM24,Ta7fd5707402b,2024-05-28T19:22:10.219091,2024-05-28T19:22:10.682771,SHORT,115.84375,115.875,8,-0.25,0,15,1
Clean_DB (processed_trades),TM_10,ZBU24,T17493c714ed3,2024-06-06T12:36:16.137623,2024-06-06T13:32:54.876050,SHORT,118.9375,119.15625,6,-1.31,56,8,3
Clean_DB (processed_trades),TM_9,ZBU24,T96f98baf578f,2024-05-30T07:21:01.755738,2024-05-30T07:21:02.299181,SHORT,115.09375,115.125,6,-0.19,0,3,3
Clean_DB (processed_trades),TM_9,ZBU24,T2308ee470ed7,2024-06-03T13:07:03.703720,2024-06-03T13:07:04.139074,SHORT,116.71875,116.75,6,-0.19,0,9,0
Clean_DB (processed_trades),TM_9,ZBU24,Tef329b7d063a,2024-06-04T15:42:44.620268,2024-06-04T15:42:45.129838,LONG,118.46875,118.4375,6,-0.19,0,11,1
Clean_DB (processed_trades),TM_9,ZBU24,Tb373237d7848,2024-06-05T15:05:47.625643,2024-06-05T15:05:48.094469,SHORT,119.0625,119.09375,6,-0.19,0,11,2
Clean_DB (processed_trades),TM_9,ZBU24,T0e43ed58bb3d,2024-06-06T12:35:10.355365,2024-06-06T12:35:10.823744,SHORT,118.96875,119.0,6,-0.19,0,8,3
Clean_DB (processed_trades),TM_10,ZNU24,T7106d8d6945d,2024-06-04T15:58:56.497836,2024-06-04T15:58:56.808143,LONG,110.0,109.984375,6,-0.09,0,11,1
Clean_DB (processed_trades),TM_10,ZNU24,T3671e214b18e,2024-06-05T12:22:27.353276,2024-06-05T13:30:00.072371,SHORT,110.0,110.140625,6,-0.84,67,8,2
Clean_DB (processed_trades),TM_10,ZNU24,T9d607fc72106,2024-06-05T15:16:29.343477,2024-06-05T15:16:29.791860,LONG,110.234375,110.21875,6,-0.09,0,11,2
Clean_DB (processed_trades),TM_10,ZNU24,T9f20add8f0e0,2024-06-05T15:16:30.678365,2024-06-05T15:16:31.125021,LONG,110.234375,110.21875,6,-0.09,0,11,2
Clean_DB (processed_trades),TM_10,ZNU24,T31a56a37a1ee,2024-06-06T12:35:10.354974,2024-06-06T12:35:10.728508,LONG,110.1875,110.171875,6,-0.09,0,8,3
Clean_DB (processed_trades),TM_9,ZNU24,Tf0abe1ac197f,2024-06-07T20:15:01.469672,2024-06-07T20:15:01.799662,SHORT,109.28125,109.296875,6,-0.09,0,16,4
Clean_DB (processed_trades),TM_9,ZNU24,T17c976f3a388,2024-06-07T20:15:03.430465,2024-06-07T20:15:03.760279,SHORT,109.28125,109.296875,6,-0.09,0,16,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),3Q_SIM15,CL,T3ed4ba49edfb,2024-08-13T12:06:27.914210,2024-08-13T12:30:01.093595,SHORT,79.55999822169542,79.86999821476638,6,-1860.0,23,8,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),3Q_SIM15,CL,T62032aaa7808,2024-08-14T14:00:31.420487,2024-08-14T14:33:22.757775,SHORT,78.1399982534349,77.94999825768173,4,760.0,32,10,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),3Q_SIM15,CL,Tb284444ac8fe,2024-08-14T15:02:50.588791,2024-08-14T15:14:13.599861,LONG,77.77999826148152,77.46999826841056,6,-1860.0,11,11,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),3Q_SIM15,CL,Tfbfa086c52df,2025-06-13T19:48:35.680712,2025-06-13T19:48:38.894419,SHORT,73.03999836742878,73.10999836586416,6,-420.0,0,15,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,CL,T460dcf52a229,2024-05-28T13:29:59.962453,2024-05-28T14:15:33.740427,SHORT,79.21999822929502,79.20999822951853,4,40.0,45,9,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,CL,T320b41c235de,2024-05-28T16:50:05.369126,2024-05-28T16:50:05.855523,SHORT,79.8599982149899,79.87999821454287,6,-120.0,0,12,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,CL,Te5e5831e5d06,2024-05-29T14:03:38.959767,2024-05-29T14:03:39.398162,LONG,79.8599982149899,79.86999821476638,6,60.0,0,10,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,CL,T95655fc0c36a,2024-05-29T15:24:00.323750,2024-05-29T15:24:00.782423,LONG,79.49999822303653,79.47999822348356,6,-120.0,0,11,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,CL,Tde38528b61b0,2024-05-29T20:38:44.708797,2024-05-29T20:38:45.207125,LONG,79.3999982252717,79.37999822571874,6,-120.0,0,16,2
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,CL,T15b1c4d44ec5,2024-05-31T16:05:08.458940,2024-05-31T16:05:08.921200,LONG,77.18999827466905,77.17999827489257,6,-60.0,0,12,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,CL,T7f2d08d35d55,2024-06-03T16:10:36.201579,2024-06-03T16:10:36.442690,LONG,74.49999833479524,74.48999833501875,6,-60.0,0,12,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,CL,Te49370f75f9e,2024-06-04T07:08:32.567948,2024-06-04T07:08:33.128485,LONG,73.14999836497009,73.1399983651936,6,-60.0,0,3,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,CL,T9ed2c0bd39e4,2024-06-04T14:14:26.637369,2024-06-04T14:14:27.197997,LONG,73.09999836608768,73.09999836608768,6,0.0,0,10,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,CL,Tddb883b0c8eb,2024-07-05T13:43:23.663932,2024-07-05T13:50:40.566660,LONG,84.13999811932445,83.819998126477,6,-1920.0,7,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_10,CL,Tf87995ad7fdf,2025-06-13T02:27:46.200028,2025-06-13T02:27:48.370219,LONG,74.90999832563102,74.87999832630157,6,-180.0,0,22,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,CL,T1fcf4293c034,2024-05-28T13:29:59.855824,2024-05-28T14:50:22.667052,SHORT,79.21999822929502,79.50999822281301,6,-1740.0,80,9,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,CL,T350fbaaf6816,2024-06-02T22:10:33.465815,2024-06-02T22:10:33.917650,LONG,76.87999828159809,76.85999828204513,6,-120.0,0,18,6
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,CL,T33409c00ee03,2024-06-03T16:10:36.201711,2024-06-03T16:10:36.512788,LONG,74.49999833479524,74.48999833501875,6,-60.0,0,12,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,CL,Tf54e9d0d644b,2024-06-04T14:14:26.637635,2024-06-04T14:14:27.199005,LONG,73.09999836608768,73.09999836608768,6,0.0,0,10,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,CL,T1003bcca8191,2024-06-04T14:35:45.091912,2024-06-04T14:35:45.483524,SHORT,72.93999836966395,72.95999836921692,6,-120.0,0,10,1
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,CL,T2f3f70bdb67b,2024-06-06T11:22:46.948409,2024-06-06T12:36:18.026577,LONG,74.65999833121896,74.67999833077192,4,80.0,73,7,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,CL,T801e8b2db516,2024-06-07T10:23:13.175219,2024-06-07T12:44:55.723089,LONG,75.76999830640852,75.779998306185,4,40.0,141,6,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,CL,T334916ea0b13,2024-06-10T13:29:59.760310,2024-06-10T14:03:22.194446,LONG,76.04999830015004,76.19999829679728,4,600.0,33,9,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,CL,T8085347b5d29,2025-06-13T02:27:46.199775,2025-06-13T02:27:48.369840,LONG,74.90999832563102,74.87999832630157,6,-180.0,0,22,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),TM_9,CL,Tdb62c8b7cd85,2025-06-17T02:52:51.133033,2025-06-17T02:52:53.665344,LONG,72.44999838061631,72.25999838486314,6,-1140.0,0,22,0
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),ES-TM_10,ES,Tf08e9ae5715e,2024-05-23T17:41:28.534918,2024-05-23T17:41:50.754571,SHORT,5308.75,5311.25,6,-750.0,0,13,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),ES-TM_10,ES,T821861f04869,2024-05-23T19:54:09.003819,2024-05-23T19:54:09.890792,LONG,5286.0,5285.5,6,-150.0,0,15,3
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),ES-TM_10,ES,Tde4012ac200a,2024-05-24T13:29:59.947270,2024-05-24T13:30:00.344796,LONG,5305.25,5304.5,6,-225.0,0,9,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),ES-TM_10,ES,T8725c6132bc7,2024-05-24T14:00:08.134764,2024-05-24T14:00:08.761787,LONG,5302.75,5303.75,6,300.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),ES-TM_10,ES,T9d05e97dd102,2024-05-24T14:55:48.628601,2024-05-24T14:55:48.993393,LONG,5315.0,5314.75,6,-75.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),ES-TM_10,ES,Te83bf5a66637,2024-05-24T14:55:49.666352,2024-05-24T14:55:50.158564,LONG,5315.0,5314.75,6,-75.0,0,10,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),ES-TM_10,ES,T284257ae409f,2024-05-24T17:25:06.315616,2024-05-24T17:25:06.694369,LONG,5325.0,5324.75,6,-75.0,0,13,4
Pre_Fix_DB (processed_trades_backup_pre_ghost_fix),ES-TM_10,ES,T2b0a97a9b2f4,2024-05-24T17:25:07.671269,2024-05-24T17:25:08.054678,LONG,5325.0,5324.75,6,-75.0,0,13,4
